Headline,Datetime,Sentiment,Score
"ר""מ לבנון בירך על חידוש מנדט יוניפי""ל: ""הכרחי לשמירה על היציבות""",2024-08-28T15:31:26,Positive,0.998278856
"דיווח: מטוס קרב לא מזוהה התרסק בסוריה, הטייס ניצל",2024-08-28T15:20:40,Negative,0.99857533
"הותר לפרסום: רס""ר (מיל') יוחאי חי גלאם, לוחם בגדס""ר 6310, נהרג במרכז הרצועה",2024-08-28T14:58:15,Negative,0.999901891
"תחקיר צה""ל על הפרעות בג'ית: ""אירוע טרור חמור של ישראלים, כשלנו בהגנה""",2024-08-28T14:54:03,Positive,0.999956965
בית המשפט המחוזי דחה עתירה לעיכוב מינויו של סגן-ניצב מאיר סוויסה,2024-08-28T14:43:27,Neutral,0.8254143
"האזעקות בקריית שמונה והסביבה: רקטה אחת שוגרה, ונפלה באזור צוק מנרה",2024-08-28T14:35:52,Negative,0.999905229
נוטרל מטען חבלה שהוטמן בחניון תת-קרקעי בנתניה,2024-08-28T14:30:28,Negative,0.999913216
"סגן ראש ה-CIA: ""ישראל מראה רצינות במו""מ, מנהיג חמאס יצטרך להשיב""",2024-08-28T14:20:40,Neutral,0.998922884
"מועצת הביטחון של האו""ם: תוארך בשנה פעילות כוח שמירת השלום בלבנון",2024-08-28T14:15:33,Neutral,0.759010553
"הרמטכ""ל לראשי רשויות בבקעה: ""מחזקים את הביטחון, כיתות הכוננות חשובות""",2024-08-28T14:08:51,Positive,0.994527876
"בכיר ב-CIA: ""רוסיה תפתח במתקפת נגד בקורסק, קייב תנסה לשמור על השטחים""",2024-08-28T14:02:40,Negative,0.916128039
אזעקות בקריית שמונה והאזור,2024-08-28T13:53:58,Neutral,0.99957794
"רכב נשרף בכביש 1 ליד מחלף שורש, שיבושי תנועה במקום",2024-08-28T13:47:42,Negative,0.999914885
"ח""כ סעדה לנתניהו: ""תודיע עוד היום על קיום הטקס במתכונת שהציע עידן עמדי""",2024-08-28T13:44:00,Neutral,0.997404873
"מעצר בעלי ""טלגרם"" בצרפת: ""תמה חקירתו הראשונית, יועבר לשופט חוקר""",2024-08-28T13:38:02,Neutral,0.998287737
"צה""ל: בפעילות במחנה נור א-שמס נגרם נזק לא מכוון לצינור מים",2024-08-28T13:27:41,Positive,0.999957323
נתניהו ביקר בגבול הצפון,2024-08-28T13:20:11,Neutral,0.999203742
"מאות משתתפים בהלווייתו של סמ""ר עמית פרידמן ביהוד",2024-08-28T13:08:36,Negative,0.748405397
כצפוי: בנק ישראל הותיר את הריבית על 4.5% - בפעם ה-6 ברציפות,2024-08-28T13:03:29,Negative,0.999814212
דיווח על תקיפה בדרום לבנון,2024-08-28T12:58:55,Neutral,0.999595344
"ש""ס מוותרת על ""חוק הרבנים"", רבני ערים ייבחרו לפי הנוהל הישן",2024-08-28T12:57:37,Negative,0.999658346
בן 17 מכפר קאסם נעצר בחשד שתקף את אחותו הקטנה,2024-08-28T12:52:08,Negative,0.987354934
"פרחאן קאדי: ""לכל חטוף יש משפחה שמחכה לו - צריך לשים לזה סוף""",2024-08-28T12:44:51,Neutral,0.976535618
"צה""ל מאשר: חוסל פעיל מרכזי בג'יהאד האיסלאמי בגבול סוריה-לבנון",2024-08-28T12:40:12,Positive,0.999958158
"גלנט וסמוטריץ' לחיילי מילואים בגבול עזה: ""נקצה 400 מיליון שקל לקרן הסיוע""",2024-08-28T12:34:37,Positive,0.999957681
"צה""ל תקף בעומק לבנון",2024-08-28T12:12:47,Positive,0.999958634
חיזבאללה הודיע על הרוג משורותיו,2024-08-28T12:04:23,Neutral,0.999618411
"שר העבודה: ""דחיית סבסוד המעונות ב-3 חודשים - מצג שווא שיעמיק את הבעיה""",2024-08-28T11:56:33,Neutral,0.995204568
עיתון יהודי-בריטי טוען: סינוואר הקיף את עצמו ב-22 חטופים חיים כהגנה מפני חיסול,2024-08-28T11:45:52,Positive,0.999957085
"צה""ל: הושמדה מנהרה התקפית באורך 3 ק""מ במרכז הרצועה",2024-08-28T11:30:03,Positive,0.999958396
דיווחים בלבנון על תקיפות ישראליות בדרום המדינה,2024-08-28T11:25:51,Positive,0.99995923
"הרמטכ""ל ואלוף פיקוד דרום נפגשו עם תושבי נחל עוז: ""תתפטרו מיד""",2024-08-28T11:24:06,Neutral,0.980877638
"הקב""נית שכינתה את הציונות הדתית ""כת אוכלי מוות"" הודחה גם משירות מילואים",2024-08-28T11:13:46,Positive,0.997377396
יום אחרי החילוץ ממנהרה בדרום הרצועה: פרחאן קאדי שוחרר מבית החולים,2024-08-28T11:07:58,Neutral,0.999294519
ביידן אישר את הקמת המזח הצף מול עזה על אף התנגדות פנימית בממשלו,2024-08-28T10:40:45,Negative,0.976655543
משפחות חטופים יוצאות בשיירה לגבול הרצועה,2024-08-28T10:26:05,Neutral,0.999563634
"רוסיה דחתה דבריו של זלנסקי על הפסקת המלחמה: ""נמשיך במבצע הצבאי המיוחד""",2024-08-28T10:15:44,Positive,0.999910235
"חשד: התחזה למשווק בשמים של נועה קירל, והטריד ילדות ברשת",2024-08-28T09:48:49,Neutral,0.98022294
דיווח: 3 מחבלים מהג'יהאד האיסלאמי ופעיל חיזבאללה חוסלו בגבול סוריה-לבנון,2024-08-28T09:33:08,Positive,0.99995482
"צה""ל: בניגוד לדיווחים פלסטיניים כוחותינו לא נכנסו לבתי חולים",2024-08-28T08:55:15,Positive,0.999957681
דיווח: 4 פעילי חיזבאללה נהרגו בתקיפת הרכב בגבול סוריה-לבנון,2024-08-28T08:49:47,Negative,0.999785125
"פעוט שתה חומר רעיל בביתו בירושלים, מצבו קשה",2024-08-28T08:44:53,Negative,0.999792039
"צה""ל: כלי טיס תקפו במבצע בשומרון ובבקעה, מחבלים חוסלו ומטענים הושמדו",2024-08-28T08:42:18,Positive,0.999957919
"צוותי מו""מ בדרגי עבודה נפגשו בקטאר להמשך השיחות",2024-08-28T08:36:08,Neutral,0.999359548
"תפקיד חדש בצה""ל: אל""ם גורן מונה לתפקיד ראש המאמץ ההומניטרי-אזרחי ברצועה",2024-08-28T08:06:00,Positive,0.99995482
"ניסוי מבוקר של רפאל יתקיים בקריות, רעש עשוי להישמע באזור",2024-08-28T07:33:21,Negative,0.99984324
משרד הבריאות של חמאס: 58 הרוגים ברצועה ביממה האחרונה,2024-08-28T07:27:56,Neutral,0.747962117
"כ-100 משפחות חטופים לרגב: ""שקלי את קיום הטקס, אל תשתמשי בתמונות קרובינו""",2024-08-28T07:19:40,Neutral,0.778290331
"דיווח: כטב""ם ישראלי תקף כלי רכב בגבול סוריה-לבנון",2024-08-28T07:12:15,Neutral,0.999247849
"הפלסטינים: צה""ל הודיע על כוונתו לפשוט על בית החולים בג'נין",2024-08-28T06:46:52,Positive,0.999958992
"אחיו של פרחאן שחולץ מהשבי: ""לא ידע מתי יום ומתי לילה, יצטרך זמן לעכל""",2024-08-28T06:41:14,Negative,0.739848256
"פועל נפל מגובה בגליל התחתון, מצבו קשה",2024-08-28T06:27:15,Neutral,0.998385429
"נמיביה חסמה כלי שיט מלעגון בשטחה, בשל חשש שהוא נושא מטען צבאי לישראל",2024-08-28T06:19:09,Negative,0.999891996
"השר כ""ץ קרא לפנות תושבים פלסטינים ביו""ש כמו בעזה: ""לטפל באיום בכל צעד שיידרש""",2024-08-28T05:59:39,Negative,0.999884129
בדיקות צופרים של פיקוד העורף יתקיימו היום בשפלה,2024-08-28T05:10:17,Neutral,0.998823464
"המבצע בשומרון ובבקעה יימשך ימים, עיקר הפעילות באזור שממנו יצא הפיגוע לת""א",2024-08-28T04:55:27,Negative,0.999832153
"רוסיה: יירטנו הלילה 12 כטב""מים ששיגרה אוקראינה",2024-08-28T04:38:33,Negative,0.999902606
הפלסטינים: לפחות 10 חוסלו במבצע הגדול בשומרון ובבקעה,2024-08-28T04:20:35,Positive,0.999957919
"התחזית: ירידה קלה בטמפרטורות, הקלה בעומסי החום",2024-08-28T04:13:59,Negative,0.99990797
"צה""ל מאשר: 5 מחבלים חוסלו שלשום ב""חדר מבצעים"" ליד טול כרם",2024-08-28T03:42:32,Positive,0.999958515
"הותר לפרסום: סמ״ר עמית פרידמן, לוחם בחטיבת הנח""ל, נפל בדרום רצועת עזה",2024-08-28T03:01:04,Negative,0.561082602
"דיווח: כטב""מים אוקראיניים פגעו במכלי נפט בדרום-מערב רוסיה - והציתו אותם",2024-08-28T02:55:52,Negative,0.999848485
המבצע הגדול בשומרון ובבקעה: הפלסטינים מדווחים על 4 הרוגים נוספים,2024-08-28T01:48:32,Positive,0.978072047
"עזה: ""9 הרוגים בחאן יונס ו-4 בג'באליה כתוצאה מתקיפות צה""ל""",2024-08-28T00:57:46,Positive,0.999957323
דיווח: התקיפה בעומק לבנון כוונה למשאית שנשאה ציוד צבאי,2024-08-27T23:12:37,Negative,0.986306548
"צה""ל פתח במבצע גדול בשומרון ובבקעה, לפחות שני מחבלים חוסלו בג'נין",2024-08-27T22:15:10,Positive,0.999957681
"הפלסטינים: ""הרוג ו-3 פצועים מאש צה""ל בג'נין""",2024-08-27T21:40:21,Positive,0.999959111
"ארה""ב: אחרי פסיקת העליון - כתב אישום מתוקן נגד טראמפ בפרשת הקפיטול",2024-08-27T21:27:19,Neutral,0.999117434
"דיווח בלבנון: ""תקיפה ישראלית"" בעומק המדינה - כ-115 ק""מ מהגבול",2024-08-27T20:47:35,Neutral,0.961259186
"הבחירות בארה""ב: טראמפ והאריס יקיימו עימות ברשת ABC ב-10 בספטמבר",2024-08-27T20:13:17,Negative,0.999811947
אישה נפצעה קשה מפיצוץ רימון בדליית אל-כרמל,2024-08-27T19:49:53,Neutral,0.999047697
חשד לרצח: גבר נורה למוות בירכא,2024-08-27T18:52:00,Neutral,0.999368131
"רימון הושלך לעבר בית עסק ברמלה, אדם נפצע בינוני ו-5 קל",2024-08-27T18:46:58,Negative,0.999859691
"גבר נורה בבת ים, מצבו קשה",2024-08-27T18:32:26,Neutral,0.999393344
"לוחם צה""ל נפצע קל מפגיעת הכטב""ם באזור בית הלל",2024-08-27T18:28:03,Positive,0.999956846
"היועמ""שית דוחה את הקפאת סבסוד מעונות היום לילדי אברכים חייבי גיוס עד נובמבר",2024-08-27T17:39:35,Neutral,0.998167038
"החטוף פרחאן קאדי הוחזק לבד בתקופה שקדמה לחילוצו: ""סיפר על שבי אכזרי""",2024-08-27T17:32:23,Neutral,0.999140382
"גלנט בירך את לוחמי שייטת 13: חילוץ החטוף מעזה הוא פרי מאמצים רבים, נמשיך כך",2024-08-27T16:47:37,Positive,0.999544799
"האזעקות בגליל: כטב""ם התפוצץ באזור בית הלל, קיים חשד לפגיעה ישירה",2024-08-27T16:41:59,Neutral,0.999037981
"צה""ל: היה חשד שבסביבת המנהרה שבה חולץ פרחאן קאדי נמצאים חטופים",2024-08-27T16:30:17,Positive,0.99995923
אזעקות בקריית שמונה והסביבה,2024-08-27T16:28:15,Neutral,0.999572814
"הרצוג שוחח עם פרחאן שחולץ מעזה, שתיאר: ""פתאום שמעתי עברית מחוץ לדלת, לא האמנתי""",2024-08-27T16:26:28,Negative,0.999611199
"נתניהו בירך את החטוף שחולץ, שהשיב: ""עשיתם עבודת קודש, יש עוד אנשים שמחכים""",2024-08-27T15:56:57,Positive,0.999930382
"ניו יורק טיימס: פרחאן אותר באופן ""מקרי"" במנהרה, בחדר בעומק כ-25 מטר",2024-08-27T15:55:02,Negative,0.997490406
"השר ארבל בירך על חילוצו של פרחאן: ""זו ישראל בשעתה היפה, אלו המעשים המשקפים את ערכיה""",2024-08-27T15:47:51,Neutral,0.996119022
"משלחת תצא מחר לדוחא, במטרה לצמצם פערים במתווה עסקת החטופים",2024-08-27T15:38:45,Neutral,0.997699797
"צה""ל: הודחה הקב""נית בחטיבת המילואים שהתבטאה נגד המח""ט והציונות הדתית",2024-08-27T15:29:21,Positive,0.999957919
"בנו של פרחאן קאדי: ""אבא בסדר, אני עדיין לא מאמין שהוא כאן""",2024-08-27T14:13:42,Negative,0.99424392
"קרובי משפחתו של פרחאן קאדי: ""הוא ירד הרבה במשקל, אבל עומד ומדבר לעניין""",2024-08-27T13:53:22,Negative,0.986664057
האזעקות באזור מירון - שווא,2024-08-27T13:38:51,Neutral,0.999511123
"דובר צה""ל: ""לא נוכל לפרסם הכול על החילוץ - גם מפאת ביטחון חטופינו""",2024-08-27T13:23:12,Positive,0.999959111
נתניהו שוחח בטלפון עם פרחאן קאדי שחולץ משבי חמאס בעזה,2024-08-27T13:19:50,Neutral,0.997923315
"השר כ""ץ בירך על חילוצו של פרחאן קאדי: מודה לגיבורים שפועלים עבור השבת אחינו""",2024-08-27T13:16:58,Neutral,0.767418325
"ביה""ח סורוקה: ""מצבו הכללי של פרחאן טוב, הוא פגש בן משפחה בהתרגשות גדולה""",2024-08-27T13:15:05,Neutral,0.749416888
"סמוטריץ' בירך על חילוצו של פרחאן קאדי: ""עם ישראל כולו ציפה לשובך""",2024-08-27T13:08:23,Neutral,0.99928087
"החטוף פרחאן קאדי חולץ מתוך מנהרה בדרום הרצועה, שבה שהה לבד",2024-08-27T12:57:33,Negative,0.628928125
גלנט: פרחאן קאדי חולץ בפעולה נועזת ונחושה. אנו מחויבים להחזיר את החטופים,2024-08-27T12:45:14,Neutral,0.98249799
